,id,value
776,GLYCLTDx,0.0
777,GLYCLTDx_reverse_d2f71,0.0
778,ADK1,1000.0
779,ADK1_reverse_a6f90,1000.0
780,NDPK2,1000.0
781,NDPK2_reverse_10df6,999.8494386327997
782,NDPK3,1000.0
783,NDPK3_reverse_37ea6,999.9382827976009
784,HPYRRy,0.0
785,HPYRRy_reverse_197c5,0.0
786,NDPK4,1000.0
787,NDPK4_reverse_9a1c8,999.9875821792
788,ACODA,0.12337713120030003
789,ACODA_reverse_504cc,0.0
790,ADA,0.0
791,ADA_reverse_347cb,0.0
792,DADA,0.0
793,DADA_reverse_ead02,0.0
794,ADD,0.0
795,ADD_reverse_9eeb5,0.0
796,FCLT,0.00016805280000043395
797,FCLT_reverse_1a6b6,0.0
798,HBZOPT,8.402640000021697e-05
799,HBZOPT_reverse_ad95f,0.0
800,PNTK,0.00021703679897762396
801,PNTK_reverse_236b6,0.0
802,ADSS,0.11130182159666901
803,ADSS_reverse_c75bb,0.0
804,AGDC,0.0
805,AGDC_reverse_2ab9d,0.0
806,OCTDPS,0.0002520792000006508
807,OCTDPS_reverse_358d9,0.0
808,ASNN,0.0
809,ASNN_reverse_515f8,0.0
810,DPCOAK,0.00021703679897762396
811,DPCOAK_reverse_56ab9,0.0
812,HETZK,0.0
813,HETZK_reverse_34f91,0.0
814,ASNS2,0.08825861760022789
815,ASNS2_reverse_85dd4,0.0
816,ASPCT,0.12069808320031167
817,ASPCT_reverse_c18b9,0.0
818,KDOPS,0.009213890400023792
819,KDOPS_reverse_d4842,0.0
820,KDOPP,0.009213890400023792
821,KDOPP_reverse_c38fd,0.0
822,DMPPS,0.0
823,DMPPS_reverse_c6082,0.0
824,EX_26dap__M_e,0.0
825,EX_26dap__M_e_reverse_a7bf0,0.0
826,MCOATA,1000.0
827,MCOATA_reverse_d10f2,999.9877133056
828,IPDPS,0.0024966768000064437
829,IPDPS_reverse_baaf9,0.0
830,AST,0.0
831,AST_reverse_c77bb,0.0
832,SGDS,0.0
833,SGDS_reverse_25ac4,0.0
834,CYNTAH,0.0
835,CYNTAH_reverse_ca69d,0.0
836,DAPE,1000.0
837,DAPE_reverse_e08be,999.8639657799996
838,DHDPRy,0.13603422000035129
839,DHDPRy_reverse_8346a,0.0
840,EX_acnam_e,0.0
841,EX_acnam_e_reverse_7701a,0.0
842,HSK,0.19925636160051455
843,HSK_reverse_e4218,0.0
844,SDPTA,999.8639657799996
845,SDPTA_reverse_76834,1000.0
846,GSPMDA,0.0
847,GSPMDA_reverse_cebb4,0.0
848,GSPMDS,0.0
849,GSPMDS_reverse_d437d,0.0
850,GUAD,0.0
851,GUAD_reverse_6dce3,0.0
852,THRS,0.19925636160051455
853,THRS_reverse_a994c,0.0
854,EX_amp_e,0.0
855,EX_amp_e_reverse_ed5eb,0.0
856,HSST,0.058895724000152076
857,HSST_reverse_a009a,0.0
858,PPNDH,0.06783191280017516
859,PPNDH_reverse_58300,0.0
860,TMAOR1,0.0
861,TMAOR1_reverse_ba0cf,0.0
862,TMAOR2,0.0
863,TMAOR2_reverse_ad798,0.0
864,DGK1,999.9906534759999
865,DGK1_reverse_3266e,1000.0
866,DTMPK,1000.0
867,DTMPK_reverse_44d5a,999.9906534759999
868,NDPK1,757.1664308094131
869,NDPK1_reverse_9216a,1000.0
870,TRDR,0.09321768239921777
871,TRDR_reverse_6372e,0.0
872,DDPA,0.14014096320022418
873,DDPA_reverse_575e8,0.0
874,NMNDA,0.0
875,NMNDA_reverse_0dc65,0.0
876,NNAM,0.0
877,NNAM_reverse_68e1d,0.0
878,P5CD,0.0
879,P5CD_reverse_c7374,0.0
880,PGMT,999.9265458544006
881,PGMT_reverse_5bcdd,1000.0
882,FRUK,0.0
883,FRUK_reverse_e5cfd,0.0
884,SPMDAT1,0.0
885,SPMDAT1_reverse_5edba,0.0
886,RHCCE,0.000504912000001307
887,RHCCE_reverse_e91ee,0.0
888,EX_dha_e,0.0
889,EX_dha_e_reverse_63f6d,0.0
890,KG6PDC,0.0
891,KG6PDC_reverse_9de4b,0.0
892,SPMDAT2,0.0
893,SPMDAT2_reverse_1a39e,0.0
894,TDPADGAT,0.0
895,TDPADGAT_reverse_b1c03,0.0
896,MALS,0.0
897,MALS_reverse_d7382,0.0
898,X5PL3E,0.0
899,X5PL3E_reverse_a59f0,0.0
900,DOGULNR,0.0
901,DOGULNR_reverse_c4196,0.0
902,TRE6PP,0.0
903,TRE6PP_reverse_4fe3e,0.0
904,EX_fuc__L_e,0.0
905,EX_fuc__L_e_reverse_e70a8,0.0
906,EX_met__D_e,0.0
907,EX_met__D_e_reverse_6e944,0.0
908,EX_tartr__L_e,0.0
909,EX_tartr__L_e_reverse_6023a,0.0
910,BETALDHx,0.0
911,BETALDHx_reverse_30760,0.0
912,BETALDHy,0.0
913,BETALDHy_reverse_a4dbc,0.0
914,MLTG3,0.0
915,MLTG3_reverse_4bea7,0.0
916,EX_taur_e,0.0
917,EX_taur_e_reverse_69949,0.0
918,EX_maltpt_e,0.0
919,EX_maltpt_e_reverse_f82d5,0.0
920,EX_glyald_e,0.0
921,EX_glyald_e_reverse_f761f,0.0
922,EX_glcur_e,0.0
923,EX_glcur_e_reverse_0ab2d,0.0
924,ADPRDP,0.0
925,ADPRDP_reverse_6f5d7,0.0
926,DKGLCNR1,0.0
927,DKGLCNR1_reverse_5f829,0.0
928,NADTRHD,0.0
929,NADTRHD_reverse_49725,0.0
930,AACPS2,0.0
931,AACPS2_reverse_4df8a,0.0
932,FMNRx2,0.0
933,FMNRx2_reverse_5e09f,0.0
934,ACPS1,0.0
935,ACPS1_reverse_56be7,0.0
936,EX_nmn_e,0.0
937,EX_nmn_e_reverse_59f7d,0.0
938,EX_urea_e,0.0
939,EX_urea_e_reverse_02f51,0.0
940,ARAI,1000.0
941,ARAI_reverse_f1762,1000.0
942,M1PD,244.09448818897638
943,M1PD_reverse_914a8,244.09448818897638
944,G3PD2,0.0
945,G3PD2_reverse_0c363,0.06090745920015728
946,GALS3,0.0
947,GALS3_reverse_0876a,0.0
948,FCI,1000.0
949,FCI_reverse_74198,1000.0
950,FCLK,0.0
951,FCLK_reverse_8faf5,0.0
952,FCLPA,1000.0
953,FCLPA_reverse_df7f9,1000.0
954,GMPS2,0.0
955,GMPS2_reverse_aa6c4,0.0
956,AMPN,0.0
957,AMPN_reverse_1b917,0.0
958,GSNK,0.009346524000024135
959,GSNK_reverse_e6c23,0.0
960,ACCOAL,1000.0
961,ACCOAL_reverse_ea444,0.0
962,GALUi,0.012285187200031723
963,GALUi_reverse_c40d5,0.0
964,AACPS3,0.04570659360011803
965,AACPS3_reverse_de1e6,0.0
966,U23GAAT,0.006142593600015862
967,U23GAAT_reverse_0353e,0.0
968,EX_f6p_e,0.0
969,EX_f6p_e_reverse_e362f,0.0
970,UAAGDS,0.010391013600026831
971,UAAGDS_reverse_313a9,0.0
972,AACPS4,0.03555032640009179
973,AACPS4_reverse_2b927,0.0
974,UAMAS,0.010391013600026831
975,UAMAS_reverse_2b5e6,0.0
976,UAMAGS,0.010391013600026831
977,UAMAGS_reverse_a0d94,0.0
978,UGLYCH,0.0
979,UGLYCH_reverse_38b1a,0.0
980,NTPP3,0.0
981,NTPP3_reverse_32c2e,0.0
982,NTPP6,0.0
983,NTPP6_reverse_4f33c,0.0
984,NTPP7,0.0
985,NTPP7_reverse_47c62,0.0
986,OP4ENH,0.0
987,OP4ENH_reverse_ef8b0,0.0
988,EX_rmn_e,0.0
989,EX_rmn_e_reverse_b3160,0.0
990,HOPNTAL,0.0
991,HOPNTAL_reverse_43031,0.0
992,NTPP8,0.0
993,NTPP8_reverse_ce3f8,0.0
994,P5CR,0.08093588640020899
995,P5CR_reverse_55c58,0.0
996,CYANST,0.0
997,CYANST_reverse_46415,0.0
998,EX_ttdca_e,0.0
999,EX_ttdca_e_reverse_c67f4,0.0
1000,DHPPDA2,0.0001680528000004657
1001,DHPPDA2_reverse_9e131,0.0
1002,3HPPPNH,0.0
1003,3HPPPNH_reverse_b005a,0.0
1004,G5SADs,0.08093588640020899
1005,G5SADs_reverse_c7fa4,0.0
1006,GMAND,0.0
1007,GMAND_reverse_b3087,0.0
1008,PPCSCT,464.56692913385825
1009,PPCSCT_reverse_8447c,0.0
1010,CYTD,0.0
1011,CYTD_reverse_256d9,0.0
1012,AKGDH,3.002934986905757
1013,AKGDH_reverse_08bdc,0.0
1014,HPYRRx,55.118110236220474
1015,HPYRRx_reverse_8678f,0.0
1016,GLYCDx,0.0
1017,GLYCDx_reverse_1c0b9,0.0
1018,ASP1DC,0.00021703679897762396
1019,ASP1DC_reverse_5dad1,0.0
1020,UGMDDS,0.010391013600026831
1021,UGMDDS_reverse_2401f,0.0
1022,DCYTD,0.0
1023,DCYTD_reverse_27b45,0.0
1024,DBTS,7.536000000019459e-07
1025,DBTS_reverse_b5da6,0.0
1026,DCTPD,0.0
1027,DCTPD_reverse_a48d6,0.0
1028,UHGADA,0.006142593600015862
1029,UHGADA_reverse_608c0,0.0
1030,AMANK,0.0
1031,AMANK_reverse_8ea5e,0.0
1032,UAGAAT,1000.0
1033,UAGAAT_reverse_24f8b,999.9938574064
1034,ATPPRT,0.034686700800089565
1035,ATPPRT_reverse_00060,0.0
1036,HISTD,0.034686700800089565
1037,HISTD_reverse_2a63b,0.0
1038,DHDPS,0.13603422000035129
1039,DHDPS_reverse_e10c0,0.0
1040,G1PACT,0.02692462080006952
1041,G1PACT_reverse_51580,0.0
1042,GART,0.0
1043,GART_reverse_61742,0.0
1044,CSND,0.0
1045,CSND_reverse_77bd2,0.0
1046,GF6PTA,0.02692462080006952
1047,GF6PTA_reverse_21fb1,0.0
1048,IGPDH,0.034686700800089565
1049,IGPDH_reverse_b1a3c,0.0
1050,EX_glyclt_e,0.0
1051,EX_glyclt_e_reverse_395e1,0.0
1052,PRPPS,748.0314960629921
1053,PRPPS_reverse_dd7f2,991.7832699567712
1054,H2SO,0.0
1055,H2SO_reverse_f76c7,0.0
1056,GLUCYS,8.402640000021697e-05
1057,GLUCYS_reverse_f13d6,0.0
1058,PRATPP,0.034686700800089565
1059,PRATPP_reverse_99bf0,0.0
1060,GLUN,0.0
1061,GLUN_reverse_4ccdb,0.0
1062,PRMICI,1000.0
1063,PRMICI_reverse_af0a9,999.9653132991999
1064,GLUPRT,0.165658612796733
1065,GLUPRT_reverse_1f180,0.0
1066,EX_g6p_e,0.0
1067,EX_g6p_e_reverse_c15e5,0.0
1068,GMPR,0.0
1069,GMPR_reverse_dd594,0.0
1070,SERAT,1000.0
1071,SERAT_reverse_0de5e,999.9067823176008
1072,CYSS,0.09321768239921777
1073,CYSS_reverse_62727,0.0
1074,NADS1,0.0008587272001388674
1075,NADS1_reverse_0b93a,0.0
1076,BPNT,0.09321768239921777
1077,BPNT_reverse_53108,0.0
1078,EX_2ddglcn_e,0.0
1079,EX_2ddglcn_e_reverse_e7cfb,0.0
1080,PAPSR,0.09321768239921777
1081,PAPSR_reverse_75961,0.0
1082,ASPK,1000.0
1083,ASPK_reverse_115d7,999.605813694399
1084,ASAD,23.62204724409449
1085,ASAD_reverse_39a64,24.016233549695478
1086,DAPDC,0.12564320640032445
1087,DAPDC_reverse_d3ab8,0.0
1088,EX_mmet_e,0.0
1089,EX_mmet_e_reverse_b6b96,0.0
1090,NTRIR2x,0.0
1091,NTRIR2x_reverse_2ba0c,0.0
1092,OCBT,1000.0
1093,OCBT_reverse_f5568,999.8917001439997
1094,GARFT,1000.0
1095,GARFT_reverse_7ecb6,999.8343413872033
1096,GPDDA1,0.0
1097,GPDDA1_reverse_306eb,0.0
1098,GPDDA2,0.0
1099,GPDDA2_reverse_2a1d6,0.0
1100,PHETA1,999.9321680871998
1101,PHETA1_reverse_9d47a,1000.0
1102,PPND,0.05057258880013059
1103,PPND_reverse_5463c,0.0
1104,METAT,0.003217872000008312
1105,METAT_reverse_793ef,0.0
1106,ASCBPL,0.0
1107,ASCBPL_reverse_f9eb9,0.0
1108,ACBIPGT,0.0
1109,ACBIPGT_reverse_bcc45,0.0
1110,TRPS1,0.0
1111,TRPS1_reverse_35c22,0.0
1112,PRAMPC,0.034686700800089565
1113,PRAMPC_reverse_54696,0.0
1114,ADOCBLS,0.0
1115,ADOCBLS_reverse_005a5,0.0
1116,EX_galct__D_e,0.0
1117,EX_galct__D_e_reverse_ff408,0.0
1118,ADOCBIK,0.0
1119,ADOCBIK_reverse_50143,0.0
1120,TMPK,8.402640000021697e-05
1121,TMPK_reverse_b7673,0.0
1122,HPPPNDO,0.0
1123,HPPPNDO_reverse_efb27,0.0
1124,MCITL2,1000.0
1125,MCITL2_reverse_5d403,1000.0
1126,DXYLK,0.0
1127,DXYLK_reverse_fb109,0.0
1128,MDH3,0.0
1129,MDH3_reverse_15f5e,0.0
1130,SOTA,0.0
1131,SOTA_reverse_98c5d,0.0
1132,DHCINDO,0.0
1133,DHCINDO_reverse_12b57,0.0
1134,SGSAD,0.0
1135,SGSAD_reverse_57781,0.0
1136,HKNDDH,0.0
1137,HKNDDH_reverse_92167,0.0
1138,EX_idon__L_e,0.0
1139,EX_idon__L_e_reverse_54aa6,0.0
1140,HKNTDH,0.0
1141,HKNTDH_reverse_6a5e1,0.0
1142,GLYCK2,1.1368683772161603e-13
1143,GLYCK2_reverse_31342,0.0
1144,PTA2,535.4330708661417
1145,PTA2_reverse_720d5,0.0
1146,MDH2,0.0
1147,MDH2_reverse_d8905,0.0
1148,EX_indole_e,0.0
1149,EX_indole_e_reverse_3cb9c,0.0
1150,ACOTA,999.8766228687997
1151,ACOTA_reverse_c4379,1000.0
1152,GPDDA5,0.0
1153,GPDDA5_reverse_1db22,0.0
1154,PDX5PS,6.402640005071212e-05
1155,PDX5PS_reverse_2e3a2,0.0
1156,PPBNGS,0.0010083168000026036
1157,PPBNGS_reverse_dc5a2,0.0
1158,ENTCS,8.402639997484584e-05
1159,ENTCS_reverse_2c03a,0.0
1160,SULR,0.09321768239921777
1161,SULR_reverse_12727,0.0
1162,MANPGH,0.0
1163,MANPGH_reverse_e9d3e,0.0
1164,URDGLYCD,0.0
1165,URDGLYCD_reverse_cb5de,0.0
1166,CBMKr,1000.0
1167,CBMKr_reverse_fe98a,999.7710020607994
1168,PPNCL2,0.00021703679897762396
1169,PPNCL2_reverse_a65ee,0.0
1170,PRAGSr,1000.0
1171,PRAGSr_reverse_fd2d8,999.8343413872033
1172,PRFGS,0.165658612796733
1173,PRFGS_reverse_db4e5,0.0
1174,AMANAPEr,1000.0
1175,AMANAPEr_reverse_8310c,1000.0
1176,EX_3hcinnm_e,0.0
1177,EX_3hcinnm_e_reverse_2f2b9,0.0
1178,ACM6PH,0.0
1179,ACM6PH_reverse_cff51,0.0
1180,NNATr,23.62204724409449
1181,NNATr_reverse_8ab73,23.62118851689435
1182,CYTDH,0.0
1183,CYTDH_reverse_bf08d,0.0
1184,EX_acac_e,0.0
1185,EX_acac_e_reverse_c46d5,0.0
1186,ETHAAL,0.0
1187,ETHAAL_reverse_df637,0.0
1188,MAN1PT2,0.0
1189,MAN1PT2_reverse_861e0,0.0
1190,PSERT,0.6209908919945519
1191,PSERT_reverse_cbee4,0.0
1192,AP4AH,0.0
1193,AP4AH_reverse_ccff7,0.0
1194,EX_acmana_e,0.0
1195,EX_acmana_e_reverse_ae727,0.0
1196,AP5AH,0.0
1197,AP5AH_reverse_ec0fb,0.0
1198,ADNCYC,0.0
1199,ADNCYC_reverse_013dc,0.0
1200,AIRC2,0.1655745863967013
1201,AIRC2_reverse_50d74,0.0
1202,GAPD,23.62204724409449
1203,GAPD_reverse_459c1,16.026800868390144
1204,MI1PP,0.0
1205,MI1PP_reverse_76aa8,0.0
1206,EX_galur_e,0.0
1207,EX_galur_e_reverse_f6a10,0.0
1208,MCITS,0.0
1209,MCITS_reverse_21c9c,0.0
1210,PPAKr,1000.0
1211,PPAKr_reverse_aefb2,464.56692913385825
1212,HEX1,0.0
1213,HEX1_reverse_25efa,0.0
1214,GND,0.7454489189464084
1215,GND_reverse_eec5c,0.0
1216,TAUDO,0.0
1217,TAUDO_reverse_465a8,0.0
1218,DM_amob_c,7.536000339314342e-07
1219,DM_amob_c_reverse_90c8f,0.0
1220,NTP3,0.0
1221,NTP3_reverse_eac23,0.0
1222,PPM2,1000.0
1223,PPM2_reverse_a5e20,1000.0
1224,MOAT2,0.003071296800007931
1225,MOAT2_reverse_6e42e,0.0
1226,EX_adn_e,0.0
1227,EX_adn_e_reverse_dffe8,0.0
1228,EX_ins_e,0.0
1229,EX_ins_e_reverse_989e1,0.0
1230,G6PDH2r,1000.0
1231,G6PDH2r_reverse_19ddf,999.2545510810536
1232,ME2,0.0
1233,ME2_reverse_2b0a2,0.0
1234,ARGSL,1000.0
1235,ARGSL_reverse_1b949,999.8917001439997
1236,CBPS,0.0
1237,CBPS_reverse_80907,0.0
1238,GLU5K,0.08093588640020899
1239,GLU5K_reverse_0d895,0.0
1240,IPPS,0.16495475040042595
1241,IPPS_reverse_d94c0,0.0
1242,EX_mg2_e,23.62204724409449
1243,EX_mg2_e_reverse_b1c98,23.625156974494445
1244,ACOATA,1000.0
1245,ACOATA_reverse_8c02f,1000.0
1246,NADH5,0.0
1247,NADH5_reverse_d695e,0.0
1248,MOHMT,0.00021703679897762396
1249,MOHMT_reverse_83ce0,0.0
1250,EX_glyc3p_e,0.0
1251,EX_glyc3p_e_reverse_74e5f,0.0
1252,MLTG2,0.0
1253,MLTG2_reverse_8ae5d,0.0
1254,EX_but_e,0.0
1255,EX_but_e_reverse_35eb9,0.0
1256,MLTG1,0.0
1257,MLTG1_reverse_807e4,0.0
1258,AMALT3,0.0
1259,AMALT3_reverse_f2bc2,0.0
1260,MLTP3,1000.0
1261,MLTP3_reverse_b3ce1,1000.0
1262,EX_lcts_e,0.0
1263,EX_lcts_e_reverse_13088,0.0
1264,EX_ocdca_e,0.0
1265,EX_ocdca_e_reverse_86d1d,0.0
1266,EX_cbl1_e,23.62204724409449
1267,EX_cbl1_e_reverse_1093e,23.62213127049449
1268,SPODM,0.0013994352000036136
1269,SPODM_reverse_2648f,0.0
1270,AHCYSNS,0.000504912000001307
1271,AHCYSNS_reverse_38446,0.0
1272,ACNML,0.0
1273,ACNML_reverse_9634f,0.0
1274,TMK,0.0
1275,TMK_reverse_99629,0.0
1276,NTPP4,0.0
1277,NTPP4_reverse_232cc,0.0
1278,GMPS,0.08895946560022594
1279,GMPS_reverse_4ff12,0.0
1280,CAT,0.0
1281,CAT_reverse_c01ae,0.0
1282,FTHFLi,0.0010083167998828912
1283,FTHFLi_reverse_a6dc7,0.0
1284,EX_nac_e,0.0
1285,EX_nac_e_reverse_23356,0.0
1286,UDPGD,0.0
1287,UDPGD_reverse_de167,0.0
1288,SERASr,1000.0
1289,SERASr_reverse_eb9c5,999.9997479208
1290,GLCRD,0.0
1291,GLCRD_reverse_f42e2,0.0
1292,PPPNDO,0.0
1293,PPPNDO_reverse_01e00,0.0
1294,26DAHtex,1000.0
1295,26DAHtex_reverse_3953d,1000.0
1296,HCINNMtex,1000.0
1297,HCINNMtex_reverse_baa63,1000.0
1298,HPPPNtex,1000.0
1299,HPPPNtex_reverse_5cefc,1000.0
1300,ACtex,1000.0
1301,ACtex_reverse_c7bfd,1000.0
1302,ACALDtex,1000.0
1303,ACALDtex_reverse_75f7f,1000.0
1304,CHRPL,8.402640000021697e-05
1305,CHRPL_reverse_46f50,0.0
1306,TDPAGTA,0.0
1307,TDPAGTA_reverse_0f964,0.0
1308,UACMAMO,0.0
1309,UACMAMO_reverse_b0219,0.0
1310,FBA3,1000.0
1311,FBA3_reverse_0d49f,1000.0
1312,PMPK,8.402640000021697e-05
1313,PMPK_reverse_48b12,0.0
1314,LCADi,0.0
1315,LCADi_reverse_58cdc,0.0
1316,ACMANAtex,1000.0
1317,ACMANAtex_reverse_024da,1000.0
1318,ACMUMtex,0.0
1319,ACMUMtex_reverse_17681,0.0
1320,ACACT7r,7.874015748031496
1321,ACACT7r_reverse_b44b4,7.774436551231267
1322,PSP_L,0.6209908919945519
1323,PSP_L_reverse_cfa3c,0.0
1324,ADK3,496.06299212598424
1325,ADK3_reverse_6b5fb,739.1993868101673
1326,GLUDC,0.0
1327,GLUDC_reverse_c4aae,0.0
1328,ACACT2r,0.11800810800025374
1329,ACACT2r_reverse_b794d,0.0
1330,BSORy,0.0
1331,BSORy_reverse_89c33,0.0
1332,DMSOR2,0.0
1333,DMSOR2_reverse_001f6,0.0
1334,ADSK,0.09321768239921777
1335,ADSK_reverse_6806d,0.0
1336,ACACT3r,0.11800810800025374
1337,ACACT3r_reverse_b8079,0.0
1338,ACACT4r,7.874015748031496
1339,ACACT4r_reverse_36b94,7.756008770431208
1340,SUCCt2_2pp,0.0
1341,SUCCt2_2pp_reverse_bb10d,0.0
1342,SUCFUMtpp,1000.0
1343,SUCFUMtpp_reverse_ace02,1000.0
1344,HSDy,999.7418479143994
1345,HSDy_reverse_77ce7,1000.0
1346,CYSTL,0.058895724000152076
1347,CYSTL_reverse_b8b9a,0.0
1348,ACMAMUT,0.0
1349,ACMAMUT_reverse_cf71b,0.0
1350,SHSL1,0.058895724000152076
1351,SHSL1_reverse_22e26,0.0
1352,SSALy,0.0
1353,SSALy_reverse_c02ab,0.0
1354,SUCptspp,0.0
1355,SUCptspp_reverse_66a2f,0.0
1356,SULabcpp,0.0
1357,SULabcpp_reverse_40679,0.0
1358,TSULabcpp,0.0
1359,TSULabcpp_reverse_1aea7,0.0
1360,TARTRt7pp,1000.0
1361,TARTRt7pp_reverse_ece0a,1000.0
1362,EX_dad_2_e,0.0
1363,EX_dad_2_e_reverse_41c79,0.0
1364,EX_ser__D_e,0.0
1365,EX_ser__D_e_reverse_99725,0.0
1366,DDGALK,0.0
1367,DDGALK_reverse_ee6c3,0.0
1368,EX_gam6p_e,0.0
1369,EX_gam6p_e_reverse_be0d8,0.0
1370,EX_15dap_e,0.0
1371,EX_15dap_e_reverse_020d4,0.0
1372,AB6PGH,0.0
1373,AB6PGH_reverse_9c1a3,0.0
1374,EX_ocdcea_e,0.0
1375,EX_ocdcea_e_reverse_5ebe2,0.0
1376,EX_cynt_e,0.0
1377,EX_cynt_e_reverse_b53e8,0.0
1378,EX_galctn__D_e,0.0
1379,EX_galctn__D_e_reverse_c58a3,0.0
1380,AMALT1,0.0
1381,AMALT1_reverse_f685c,0.0
1382,EX_glyb_e,0.0
1383,EX_glyb_e_reverse_0bd65,0.0
1384,AHGDx,1000.0
1385,AHGDx_reverse_81b8f,1000.0
1386,MLTP2,165.35433070866142
1387,MLTP2_reverse_2ca92,165.35433070866145
1388,TAURabcpp,0.0
1389,TAURabcpp_reverse_84498,0.0
1390,THMDt2pp_copy1,244.09448818897638
1391,THMDt2pp_copy1_reverse_42ba2,0.0
1392,3HCINNMH,0.0
1393,3HCINNMH_reverse_e3e52,0.0
1394,BSORx,0.0
1395,BSORx_reverse_2339f,0.0
1396,PACCOAL,0.0
1397,PACCOAL_reverse_e1401,0.0
1398,NMNt7pp,0.0
1399,NMNt7pp_reverse_aded5,0.0
1400,EX_ca2_e,23.62204724409449
1401,EX_ca2_e_reverse_aac13,23.62391315769449
1402,EX_so3_e,0.0
1403,EX_so3_e_reverse_116a1,0.0
1404,GLUtex,1000.0
1405,GLUtex_reverse_556e0,1000.0
1406,Kt2pp,0.06996799200018067
1407,Kt2pp_reverse_5687c,0.0
1408,GLYtex,1000.0
1409,GLYtex_reverse_52f38,1000.0
1410,GP4GH,0.0
1411,GP4GH_reverse_271d3,0.0
1412,GLYALDtex,1000.0
1413,GLYALDtex_reverse_9a060,1000.0
1414,AKGt2rpp,1000.0
1415,AKGt2rpp_reverse_9046e,1000.0
1416,ACGAMT,0.0
1417,ACGAMT_reverse_2307a,0.0
1418,XYLt2pp,0.0
1419,XYLt2pp_reverse_441ce,0.0
1420,EX_ascb__L_e,0.0
1421,EX_ascb__L_e_reverse_75b41,0.0
1422,GLYBtex,1000.0
1423,GLYBtex_reverse_f31f5,1000.0
1424,GLYCtex,1000.0
1425,GLYCtex_reverse_8d161,1000.0
1426,GLYC3Ptex,1000.0
1427,GLYC3Ptex_reverse_6c7e7,1000.0
1428,GLYCLTtex,1000.0
1429,GLYCLTtex_reverse_0f859,1000.0
1430,GTPtex,1000.0
1431,GTPtex_reverse_cea0b,1000.0
1432,GUAtex,1000.0
1433,GUAtex_reverse_9765a,1000.0
1434,Htex,1000.0
1435,Htex_reverse_6f9a4,998.2231558702651
1436,EX_ala_B_e,0.0
1437,EX_ala_B_e_reverse_16530,0.0
1438,EX_agm_e,0.0
1439,EX_agm_e_reverse_86b3b,0.0
1440,EX_minohp_e,0.0
1441,EX_minohp_e_reverse_3ce45,0.0
1442,EX_ppt_e,0.0
1443,EX_ppt_e_reverse_b97a7,0.0
1444,EX_hxa_e,0.0
1445,EX_hxa_e_reverse_e1287,0.0
1446,H2tex,1000.0
1447,H2tex_reverse_89d9b,1000.0
1448,H2Otex,976.3779527559055
1449,H2Otex_reverse_57da2,1000.0
1450,AADDGT,0.0
1451,AADDGT_reverse_01165,0.0
1452,FACOAL160t2pp,0.0
1453,FACOAL160t2pp_reverse_57f27,0.0
1454,FACOAL180t2pp,0.0
1455,FACOAL180t2pp_reverse_4b889,0.0
1456,SPODMpp,0.0
1457,SPODMpp_reverse_a61b9,0.0
1458,EX_lyx__L_e,0.0
1459,EX_lyx__L_e_reverse_693d8,0.0
1460,EX_acmum_e,0.0
1461,EX_acmum_e_reverse_d42f2,0.0
1462,EX_dca_e,0.0
1463,EX_dca_e_reverse_4575c,0.0
1464,EX_all__D_e,0.0
1465,EX_all__D_e_reverse_3d5f1,0.0
1466,NO3R1bpp,0.0
1467,NO3R1bpp_reverse_f3ffe,0.0
1468,O2tpp,1000.0
1469,O2tpp_reverse_28c7e,989.5004417935443
1470,EX_octa_e,0.0
1471,EX_octa_e_reverse_38d1e,0.0
1472,PHYTSpp,0.0
1473,PHYTSpp_reverse_adac3,0.0
1474,EX_gbbtn_e,0.0
1475,EX_gbbtn_e_reverse_767c1,0.0
1476,PPTHpp,0.0
1477,PPTHpp_reverse_ece28,0.0
1478,PYRt2rpp,1000.0
1479,PYRt2rpp_reverse_3baab,1000.0
1480,NO3R2pp,0.0
1481,NO3R2pp_reverse_f05e9,0.0
1482,EX_xylu__L_e,0.0
1483,EX_xylu__L_e_reverse_a93ff,0.0
1484,EX_gdp_e,0.0
1485,EX_gdp_e_reverse_950ab,0.0
1486,EX_gtp_e,0.0
1487,EX_gtp_e_reverse_9f3aa,0.0
1488,NTP3pp,0.0
1489,NTP3pp_reverse_4be59,0.0
1490,NO3R2bpp,0.0
1491,NO3R2bpp_reverse_ba091,0.0
1492,THMabcpp,0.0
1493,THMabcpp_reverse_f17bf,0.0
1494,THMDt2pp_copy2,244.09448818897638
1495,THMDt2pp_copy2_reverse_d1651,488.1889763779527
1496,THRabcpp,0.0
1497,THRabcpp_reverse_41c99,0.0
1498,TREptspp,0.0
1499,TREptspp_reverse_dc50f,0.0
1500,THD2pp,0.0
1501,THD2pp_reverse_e68d7,0.0
1502,TMAOR1pp,0.0
1503,TMAOR1pp_reverse_dafd5,0.0
1504,TMAOR2pp,0.0
1505,TMAOR2pp_reverse_d7195,0.0
1506,XANtpp,1000.0
1507,XANtpp_reverse_97eaa,1000.0
1508,DAPtex,1000.0
1509,DAPtex_reverse_c7721,1000.0
1510,TRPt2rpp,1000.0
1511,TRPt2rpp_reverse_ff3d1,1000.0
1512,TYRt2rpp,1000.0
1513,TYRt2rpp_reverse_cf011,1000.0
1514,EX_tma_e,0.0
1515,EX_tma_e_reverse_1429d,0.0
1516,URIt2pp_copy1,244.09448818897638
1517,URIt2pp_copy1_reverse_7e838,0.0
